OrderID,OrderMonth,OrderYear,CustomerID,Region,CustomerName,State,City,Category,SubCategory,GrossSales,GrossProfit,Return_Sales_Value,ActualSales,NetProfit,TotalCost
CA-2016-132094,August,2016,VG-21805,East,Vivek Grady,Pennsylvania,Philadelphia,Technology,Accessories,4798.4,1319.56,0,4798.4,1319.56,3478.84
CA-2017-123001,September,2017,AW-10840,West,Anthony Witt,California,Bakersfield,Office Supplies,Art,940,272.6,0,940,272.6,667.4
CA-2017-123001,September,2017,AW-10840,West,Anthony Witt,California,Bakersfield,Office Supplies,Labels,7400,3700,0,7400,3700,3700
CA-2017-123001,September,2017,AW-10840,West,Anthony Witt,California,Bakersfield,Technology,Phones,20158.4,1259.9,0,20158.4,1259.9,18898.5
CA-2015-118955,June,2015,LS-17230,Central,Lycoris Saunders,Texas,Grand Prairie,Office Supplies,Envelopes,2875.2,934.44,0,2875.2,934.44,1940.76
CA-2015-118955,June,2015,LS-17230,Central,Lycoris Saunders,Texas,Grand Prairie,Office Supplies,Paper,2721.6,986.58,0,2721.6,986.58,1735.02
CA-2015-118955,June,2015,LS-17230,Central,Lycoris Saunders,Texas,Grand Prairie,Furniture,Chairs,19737.2,-2537.64,0,19737.2,-2537.64,22274.84
US-2016-143448,December,2016,MH-17455,Central,Mark Hamilton,Indiana,Greenwood,Furniture,Chairs,142490,35622.5,0,142490,35622.5,106867.5
CA-2017-117863,May,2017,TS-21340,East,Toby Swindell,New York,New York City,Furniture,Furnishings,1456,626.08,0,1456,626.08,829.92
CA-2017-117863,May,2017,TS-21340,East,Toby Swindell,New York,New York City,Office Supplies,Binders,304.8,102.87,0,304.8,102.87,201.93
CA-2017-160458,May,2017,EH-13945,South,Eric Hoffmann,Tennessee,Memphis,Office Supplies,Paper,2592,907.2,0,2592,907.2,1684.8
US-2016-142685,June,2016,MG-17695,East,Maureen Gnade,New York,Buffalo,Office Supplies,Supplies,83517,1670.34,0,83517,1670.34,81846.66
CA-2016-133144,May,2016,DO-13435,West,Denny Ordway,California,Los Angeles,Office Supplies,Paper,1734,849.66,0,1734,849.66,884.34
CA-2017-167871,November,2017,AF-10870,South,Art Ferguson,Florida,Homestead,Office Supplies,Paper,4438.4,1553.44,0,4438.4,1553.44,2884.96
CA-2017-167871,November,2017,AF-10870,South,Art Ferguson,Florida,Homestead,Office Supplies,Supplies,294.4,-66.24,0,294.4,-66.24,360.64
CA-2016-119963,November,2016,SN-20710,Central,Steve Nguyen,Texas,Pasadena,Office Supplies,Art,636.8,103.48,0,636.8,103.48,533.32
CA-2016-119963,November,2016,SN-20710,Central,Steve Nguyen,Texas,Pasadena,Office Supplies,Labels,4884.8,1587.56,0,4884.8,1587.56,3297.24
CA-2016-119963,November,2016,SN-20710,Central,Steve Nguyen,Texas,Pasadena,Office Supplies,Paper,1964.8,663.12,0,1964.8,663.12,1301.68
CA-2016-119963,November,2016,SN-20710,Central,Steve Nguyen,Texas,Pasadena,Furniture,Chairs,25510.8,-1822.2,0,25510.8,-1822.2,27333
CA-2014-121167,November,2014,MO-17500,East,Mary O'Rourke,New York,Freeport,Office Supplies,Binders,1724.8,603.68,0,1724.8,603.68,1121.12
US-2016-151862,March,2016,ON-18715,West,Odella Nelson,Colorado,Denver,Technology,Phones,15998.4,1399.86,0,15998.4,1399.86,14598.54
CA-2017-152961,January,2017,SC-20095,East,Sanjit Chand,Massachusetts,Quincy,Office Supplies,Paper,1270,584.2,0,1270,584.2,685.8
CA-2014-133228,April,2014,MS-17710,Central,Maurice Satty,Michigan,Detroit,Furniture,Furnishings,547,235.21,0,547,235.21,311.79
CA-2014-133228,April,2014,MS-17710,Central,Maurice Satty,Michigan,Detroit,Office Supplies,Art,7936,2380.8,0,7936,2380.8,5555.2
CA-2016-114951,June,2016,DN-13690,West,Duane Noonan,California,San Francisco,Furniture,Furnishings,2214,642.06,0,2214,642.06,1571.94
CA-2016-156573,May,2016,RB-19360,South,Raymond Buch,Tennessee,Nashville,Office Supplies,Binders,1127.7,-864.57,0,1127.7,-864.57,1992.27
CA-2016-156573,May,2016,RB-19360,South,Raymond Buch,Tennessee,Nashville,Office Supplies,Art,444.8,33.36,0,444.8,33.36,411.44
CA-2016-156573,May,2016,RB-19360,South,Raymond Buch,Tennessee,Nashville,Furniture,Furnishings,4476,1454.7,0,4476,1454.7,3021.3
CA-2015-113901,October,2015,NH-18610,Central,Nicole Hansen,Michigan,Detroit,Office Supplies,Binders,3828,1760.88,0,3828,1760.88,2067.12
CA-2015-113901,October,2015,NH-18610,Central,Nicole Hansen,Michigan,Detroit,Technology,Phones,14995,4498.5,0,14995,4498.5,10496.5
CA-2017-134838,February,2017,ED-13885,West,Emily Ducich,California,Los Angeles,Office Supplies,Art,1284,346.68,0,1284,346.68,937.32
CA-2017-134838,February,2017,ED-13885,West,Emily Ducich,California,Los Angeles,Furniture,Furnishings,4467,1206.09,0,4467,1206.09,3260.91
CA-2016-120257,September,2016,PW-19240,East,Pierre Wener,Pennsylvania,Philadelphia,Office Supplies,Art,787.2,88.56,0,787.2,88.56,698.64
CA-2014-164910,November,2014,DM-13345,South,Denise Monton,North Carolina,Asheville,Office Supplies,Art,787.2,88.56,0,787.2,88.56,698.64
CA-2016-149902,April,2016,DW-13540,East,Don Weiss,New York,New York City,Office Supplies,Art,8804,2289.04,0,8804,2289.04,6514.96
CA-2016-146010,May,2016,EH-14125,West,Eugene Hildebrand,Colorado,Colorado Springs,Office Supplies,Binders,4063.5,-3250.8,0,4063.5,-3250.8,7314.3
US-2015-163685,June,2015,KE-16420,Central,Katrina Edelman,Texas,San Antonio,Office Supplies,Binders,572.8,-916.48,0,572.8,-916.48,1489.28
US-2015-163685,June,2015,KE-16420,Central,Katrina Edelman,Texas,San Antonio,Office Supplies,Paper,4224,1320,0,4224,1320,2904
CA-2014-135090,November,2014,SP-20920,West,Susan Pistek,California,Los Angeles,Office Supplies,Paper,5382,2421.9,0,5382,2421.9,2960.1
CA-2015-132374,February,2015,PS-19045,Central,Penelope Sewall,Michigan,Sterling Heights,Office Supplies,Art,7936,2063.36,7936,0,0,0
CA-2016-167556,March,2016,JM-15250,East,Janet Martin,New York,New York City,Office Supplies,Paper,1348,674,0,1348,674,674
CA-2016-167556,March,2016,JM-15250,East,Janet Martin,New York,New York City,Office Supplies,Binders,2980,931.25,0,2980,931.25,2048.75
CA-2016-167556,March,2016,JM-15250,East,Janet Martin,New York,New York City,Furniture,Furnishings,41400,12420,0,41400,12420,28980
CA-2016-167556,March,2016,JM-15250,East,Janet Martin,New York,New York City,Office Supplies,Binders,4132.8,1498.14,0,4132.8,1498.14,2634.66
US-2016-116400,October,2016,EB-13930,South,Eric Barreto,Virginia,Richmond,Furniture,Furnishings,3992,1117.76,0,3992,1117.76,2874.24
CA-2017-101308,October,2017,FG-14260,West,Frank Gastineau,Washington,Seattle,Office Supplies,Fasteners,894,411.24,0,894,411.24,482.76
CA-2017-101308,October,2017,FG-14260,West,Frank Gastineau,Washington,Seattle,Technology,Phones,8478.4,-2013.62,0,8478.4,-2013.62,10492.02
CA-2014-114517,December,2014,TH-21235,East,Tiffany House,New York,New York City,Furniture,Tables,5331.6,-1954.92,0,5331.6,-1954.92,7286.52
CA-2014-114517,December,2014,TH-21235,East,Tiffany House,New York,New York City,Office Supplies,Appliances,5652,1582.56,0,5652,1582.56,4069.44
CA-2017-119564,December,2017,PL-18925,West,Paul Lucas,Washington,Seattle,Furniture,Furnishings,2277,979.11,0,2277,979.11,1297.89
CA-2016-135265,July,2016,CC-12370,West,Christopher Conant,California,Los Angeles,Furniture,Chairs,28796.8,-359.96,0,28796.8,-359.96,29156.76
CA-2016-135265,July,2016,CC-12370,West,Christopher Conant,California,Los Angeles,Technology,Copiers,279996,94498.65,0,279996,94498.65,185497.35
CA-2016-135265,July,2016,CC-12370,West,Christopher Conant,California,Los Angeles,Office Supplies,Paper,4894,2447,0,4894,2447,2447
CA-2016-108735,April,2016,JM-15535,West,Jessica Myrick,California,Lakewood,Furniture,Bookcases,25749.9,2423.52,0,25749.9,2423.52,23326.38
CA-2017-112333,April,2017,KF-16285,East,Karen Ferguson,New Jersey,Plainfield,Office Supplies,Storage,259156,62197.44,0,259156,62197.44,196958.56
CA-2017-112333,April,2017,KF-16285,East,Karen Ferguson,New Jersey,Plainfield,Office Supplies,Appliances,4195,1048.75,0,4195,1048.75,3146.25
US-2016-159415,April,2016,CS-12175,South,Charles Sheldon,Tennessee,Columbia,Furniture,Furnishings,7912,1384.6,0,7912,1384.6,6527.4
CA-2014-122588,November,2014,AR-10540,East,Andy Reiter,Rhode Island,Woonsocket,Furniture,Furnishings,5296,2012.48,0,5296,2012.48,3283.52
CA-2014-137589,November,2014,MS-17770,East,Maxwell Schwartz,Pennsylvania,Lancaster,Office Supplies,Supplies,28634.4,-6442.74,0,28634.4,-6442.74,35077.14
CA-2015-161998,May,2015,DB-13120,South,David Bremer,Florida,Tampa,Furniture,Furnishings,6355.2,1429.92,0,6355.2,1429.92,4925.28
CA-2015-161998,May,2015,DB-13120,South,David Bremer,Florida,Tampa,Office Supplies,Supplies,4137.6,465.48,0,4137.6,465.48,3672.12
CA-2015-161998,May,2015,DB-13120,South,David Bremer,Florida,Tampa,Office Supplies,Art,17270.4,1079.4,0,17270.4,1079.4,16191
CA-2015-105627,March,2015,DK-12895,Central,Dana Kaydos,Wisconsin,Kenosha,Furniture,Bookcases,51294,9745.86,0,51294,9745.86,41548.14
CA-2015-105627,March,2015,DK-12895,Central,Dana Kaydos,Wisconsin,Kenosha,Furniture,Chairs,86093,18940.46,0,86093,18940.46,67152.54
CA-2015-105627,March,2015,DK-12895,Central,Dana Kaydos,Wisconsin,Kenosha,Technology,Phones,76995,22328.55,0,76995,22328.55,54666.45
CA-2015-105627,March,2015,DK-12895,Central,Dana Kaydos,Wisconsin,Kenosha,Office Supplies,Art,1498,449.4,0,1498,449.4,1048.6
CA-2015-105627,March,2015,DK-12895,Central,Dana Kaydos,Wisconsin,Kenosha,Furniture,Furnishings,37308,8207.76,0,37308,8207.76,29100.24
US-2015-149629,July,2015,MP-17965,South,Michael Paige,Florida,Port Saint Lucie,Furniture,Bookcases,23192,579.8,0,23192,579.8,22612.2
CA-2014-116834,October,2014,Dp-13240,West,Dean percer,Washington,Seattle,Furniture,Furnishings,6347,1904.1,0,6347,1904.1,4442.9
CA-2014-116834,October,2014,Dp-13240,West,Dean percer,Washington,Seattle,Technology,Accessories,34500,5865,0,34500,5865,28635
CA-2016-145730,March,2016,CC-12220,Central,Chris Cortes,Texas,San Antonio,Furniture,Tables,63789.6,-12757.92,0,63789.6,-12757.92,76547.52
CA-2016-145730,March,2016,CC-12220,Central,Chris Cortes,Texas,San Antonio,Technology,Machines,28791,3358.95,0,28791,3358.95,25432.05
CA-2016-145730,March,2016,CC-12220,Central,Chris Cortes,Texas,San Antonio,Office Supplies,Envelopes,3660,1189.5,0,3660,1189.5,2470.5
US-2015-168732,December,2015,KM-16660,South,Khloe Miller,Georgia,Roswell,Office Supplies,Art,178,49.84,0,178,49.84,128.16
US-2015-168732,December,2015,KM-16660,South,Khloe Miller,Georgia,Roswell,Office Supplies,Paper,2592,1244.16,0,2592,1244.16,1347.84
US-2015-168732,December,2015,KM-16660,South,Khloe Miller,Georgia,Roswell,Technology,Accessories,10194,2140.74,0,10194,2140.74,8053.26
CA-2015-107468,December,2015,MK-17905,West,Michael Kennedy,Colorado,Louisville,Office Supplies,Art,684.8,59.92,0,684.8,59.92,624.88
CA-2017-144463,January,2017,SC-20725,West,Steven Cartwright,California,Los Angeles,Furniture,Furnishings,47443,19926.06,0,47443,19926.06,27516.94
CA-2017-100811,November,2017,CC-12475,East,Cindy Chapman,Pennsylvania,Philadelphia,Office Supplies,Paper,844.8,264,0,844.8,264,580.8
CA-2017-100811,November,2017,CC-12475,East,Cindy Chapman,Pennsylvania,Philadelphia,Office Supplies,Storage,3929.6,392.96,0,3929.6,392.96,3536.64
CA-2015-153612,December,2015,BT-11305,Central,Beth Thompson,Wisconsin,Superior,Office Supplies,Art,1712,496.48,0,1712,496.48,1215.52
CA-2015-165624,August,2015,FH-14350,South,Fred Harton,Georgia,Atlanta,Office Supplies,Appliances,54294,15202.32,0,54294,15202.32,39091.68
CA-2015-165624,August,2015,FH-14350,South,Fred Harton,Georgia,Atlanta,Office Supplies,Labels,864,423.36,0,864,423.36,440.64
CA-2015-165624,August,2015,FH-14350,South,Fred Harton,Georgia,Atlanta,Office Supplies,Paper,19380,9496.2,0,19380,9496.2,9883.8
CA-2015-165624,August,2015,FH-14350,South,Fred Harton,Georgia,Atlanta,Office Supplies,Paper,2140,963,0,2140,963,1177
CA-2015-165624,August,2015,FH-14350,South,Fred Harton,Georgia,Atlanta,Office Supplies,Paper,9788,4894,0,9788,4894,4894
CA-2015-165624,August,2015,FH-14350,South,Fred Harton,Georgia,Atlanta,Technology,Accessories,25191,4786.29,0,25191,4786.29,20404.71
CA-2015-165624,August,2015,FH-14350,South,Fred Harton,Georgia,Atlanta,Office Supplies,Appliances,2586,672.36,0,2586,672.36,1913.64
CA-2014-154963,June,2014,AA-10645,East,Anna Andreadi,Pennsylvania,Chester,Furniture,Chairs,17005.8,-485.88,0,17005.8,-485.88,17491.68
CA-2014-154963,June,2014,AA-10645,East,Anna Andreadi,Pennsylvania,Chester,Technology,Phones,8278.2,-1517.67,0,8278.2,-1517.67,9795.87
CA-2014-154963,June,2014,AA-10645,East,Anna Andreadi,Pennsylvania,Chester,Furniture,Chairs,85393,0,0,85393,0,85393
CA-2017-130764,October,2017,JO-15145,West,Jack O'Briant,California,San Francisco,Furniture,Bookcases,55666.5,654.9,0,55666.5,654.9,55011.6
CA-2017-130764,October,2017,JO-15145,West,Jack O'Briant,California,San Francisco,Technology,Phones,9584,3474.2,0,9584,3474.2,6109.8
CA-2017-139311,August,2017,SF-20965,Central,Sylvia Foulston,Texas,Bedford,Office Supplies,Paper,2966.4,1001.16,0,2966.4,1001.16,1965.24
CA-2017-139311,August,2017,SF-20965,Central,Sylvia Foulston,Texas,Bedford,Office Supplies,Art,918.4,287,0,918.4,287,631.4
CA-2017-139311,August,2017,SF-20965,Central,Sylvia Foulston,Texas,Bedford,Technology,Phones,15358.4,1343.86,0,15358.4,1343.86,14014.54
CA-2017-139311,August,2017,SF-20965,Central,Sylvia Foulston,Texas,Bedford,Office Supplies,Binders,1286.4,-2251.2,0,1286.4,-2251.2,3537.6
CA-2017-124296,December,2017,CS-12355,South,Christine Sundaresam,Louisiana,Lafayette,Technology,Machines,47997,23998.5,0,47997,23998.5,23998.5
CA-2017-124296,December,2017,CS-12355,South,Christine Sundaresam,Louisiana,Lafayette,Furniture,Chairs,23288,6054.88,0,23288,6054.88,17233.12
CA-2016-169957,September,2016,SN-20710,West,Steve Nguyen,Washington,Covington,Office Supplies,Appliances,23688,6632.64,0,23688,6632.64,17055.36
CA-2016-169957,September,2016,SN-20710,West,Steve Nguyen,Washington,Covington,Office Supplies,Paper,2990,1465.1,0,2990,1465.1,1524.9
CA-2016-169957,September,2016,SN-20710,West,Steve Nguyen,Washington,Covington,Technology,Accessories,10000,2100,0,10000,2100,7900
US-2016-108777,December,2016,JM-15655,East,Jim Mitchum,Ohio,Lorain,Office Supplies,Binders,1869.3,-1433.13,0,1869.3,-1433.13,3302.43
US-2016-108777,December,2016,JM-15655,East,Jim Mitchum,Ohio,Lorain,Technology,Accessories,38395.2,7679.04,0,38395.2,7679.04,30716.16
CA-2015-148859,December,2015,FH-14350,Central,Fred Harton,Illinois,Chicago,Office Supplies,Storage,2481.6,155.1,0,2481.6,155.1,2326.5
CA-2014-110786,December,2014,AJ-10795,West,Anthony Johnson,California,San Francisco,Furniture,Furnishings,2490,821.7,2490,0,0,0
CA-2014-110786,December,2014,AJ-10795,West,Anthony Johnson,California,San Francisco,Office Supplies,Paper,2112,950.4,2112,0,0,0
CA-2014-110786,December,2014,AJ-10795,West,Anthony Johnson,California,San Francisco,Technology,Machines,76795.2,28798.2,76795.2,0,0,0
CA-2014-110786,December,2014,AJ-10795,West,Anthony Johnson,California,San Francisco,Office Supplies,Binders,1435.2,466.44,1435.2,0,0,0
CA-2014-110786,December,2014,AJ-10795,West,Anthony Johnson,California,San Francisco,Technology,Phones,19197.6,1919.76,19197.6,0,0,0
CA-2014-110786,December,2014,AJ-10795,West,Anthony Johnson,California,San Francisco,Office Supplies,Labels,27477,12639.42,27477,0,0,0
CA-2014-110786,December,2014,AJ-10795,West,Anthony Johnson,California,San Francisco,Furniture,Furnishings,7056,2399.04,7056,0,0,0
CA-2015-137750,June,2015,JF-15565,West,Jill Fjeld,California,San Francisco,Furniture,Furnishings,20485,5735.8,0,20485,5735.8,14749.2
CA-2015-136378,April,2015,CS-11845,Central,Cari Sayre,Texas,Houston,Office Supplies,Binders,915.6,-1373.4,0,915.6,-1373.4,2289
CA-2017-100356,October,2017,SP-20920,Central,Susan Pistek,Illinois,Chicago,Office Supplies,Appliances,2399.2,-6237.92,0,2399.2,-6237.92,8637.12
US-2015-166520,July,2015,KE-16420,East,Katrina Edelman,New York,New York City,Office Supplies,Paper,8088,3963.12,0,8088,3963.12,4124.88
US-2015-166520,July,2015,KE-16420,East,Katrina Edelman,New York,New York City,Technology,Accessories,59990,19196.8,0,59990,19196.8,40793.2
CA-2017-136350,June,2017,GA-14515,East,George Ashbrook,New York,New York City,Furniture,Furnishings,27669,4980.42,0,27669,4980.42,22688.58
CA-2017-136350,June,2017,GA-14515,East,George Ashbrook,New York,New York City,Furniture,Chairs,17276.4,3263.32,0,17276.4,3263.32,14013.08
CA-2014-122931,September,2014,SM-20950,East,Suzanne McNair,Pennsylvania,Philadelphia,Office Supplies,Art,422.4,147.84,0,422.4,147.84,274.56
CA-2014-122931,September,2014,SM-20950,East,Suzanne McNair,Pennsylvania,Philadelphia,Furniture,Tables,40927.2,-8185.44,0,40927.2,-8185.44,49112.64
CA-2014-122931,September,2014,SM-20950,East,Suzanne McNair,Pennsylvania,Philadelphia,Office Supplies,Labels,5544,1801.8,0,5544,1801.8,3742.2
CA-2014-122931,September,2014,SM-20950,East,Suzanne McNair,Pennsylvania,Philadelphia,Office Supplies,Paper,2092.8,680.16,0,2092.8,680.16,1412.64
CA-2014-122931,September,2014,SM-20950,East,Suzanne McNair,Pennsylvania,Philadelphia,Office Supplies,Storage,180163.2,-33780.6,0,180163.2,-33780.6,213943.8
CA-2014-122931,September,2014,SM-20950,East,Suzanne McNair,Pennsylvania,Philadelphia,Furniture,Tables,6717.6,-2015.28,0,6717.6,-2015.28,8732.88
CA-2014-163034,November,2014,DK-12985,Central,Darren Koutras,Illinois,Chicago,Office Supplies,Storage,64620,-807.75,0,64620,-807.75,65427.75
CA-2015-124058,November,2015,LC-16885,West,Lena Creighton,California,Oakland,Technology,Phones,7274.4,-1545.81,7274.4,0,0,0
CA-2015-124058,November,2015,LC-16885,West,Lena Creighton,California,Oakland,Furniture,Chairs,57216,3576,57216,0,0,0
CA-2016-129196,November,2016,XP-21865,Central,Xylona Preis,Illinois,Chicago,Technology,Accessories,6811.2,1787.94,0,6811.2,1787.94,5023.26
US-2015-138716,September,2015,CS-11845,West,Cari Sayre,Washington,Seattle,Office Supplies,Binders,2503.2,782.25,0,2503.2,782.25,1720.95
US-2016-122182,March,2016,BD-11770,East,Bryan Davis,Pennsylvania,Philadelphia,Technology,Accessories,3999.2,749.85,0,3999.2,749.85,3249.35
US-2014-130358,June,2014,DL-13330,South,Denise Leinenbach,North Carolina,Concord,Office Supplies,Art,2001.6,175.14,0,2001.6,175.14,1826.46
US-2014-130358,June,2014,DL-13330,South,Denise Leinenbach,North Carolina,Concord,Office Supplies,Supplies,310.4,34.92,0,310.4,34.92,275.48
CA-2014-102673,November,2014,KH-16630,South,Ken Heidel,North Carolina,Charlotte,Office Supplies,Fasteners,752,141,0,752,141,611
CA-2014-102673,November,2014,KH-16630,South,Ken Heidel,North Carolina,Charlotte,Office Supplies,Art,1027.2,89.88,0,1027.2,89.88,937.32
CA-2014-102673,November,2014,KH-16630,South,Ken Heidel,North Carolina,Charlotte,Office Supplies,Labels,4780.8,1553.76,0,4780.8,1553.76,3227.04
CA-2014-102673,November,2014,KH-16630,South,Ken Heidel,North Carolina,Charlotte,Technology,Phones,97884,11011.95,0,97884,11011.95,86872.05
CA-2016-145303,August,2016,TP-21415,Central,Tom Prescott,Texas,Dallas,Office Supplies,Binders,1314,-2168.1,0,1314,-2168.1,3482.1
CA-2016-145303,August,2016,TP-21415,Central,Tom Prescott,Texas,Dallas,Office Supplies,Binders,1002.4,-1653.96,0,1002.4,-1653.96,2656.36
CA-2016-145303,August,2016,TP-21415,Central,Tom Prescott,Texas,Dallas,Furniture,Bookcases,15637.28,-5289.08,0,15637.28,-5289.08,20926.36
CA-2015-156104,December,2015,NP-18685,Central,Nora Pelletier,Indiana,Indianapolis,Technology,Copiers,99998,44999.1,0,99998,44999.1,54998.9
US-2015-164308,September,2015,SC-20680,Central,Steve Carroll,Oklahoma,Broken Arrow,Technology,Phones,82194,21370.44,0,82194,21370.44,60823.56
CA-2017-108112,November,2017,DK-12895,South,Dana Kaydos,Florida,Miramar,Furniture,Furnishings,22006.4,5501.6,0,22006.4,5501.6,16504.8
CA-2017-108112,November,2017,DK-12895,South,Dana Kaydos,Florida,Miramar,Furniture,Furnishings,33913.6,0,0,33913.6,0,33913.6
CA-2015-100685,December,2015,SM-20950,Central,Suzanne McNair,Nebraska,Omaha,Office Supplies,Binders,704,330.88,0,704,330.88,373.12
CA-2015-100685,December,2015,SM-20950,Central,Suzanne McNair,Nebraska,Omaha,Office Supplies,Fasteners,504,20.16,0,504,20.16,483.84
CA-2015-100685,December,2015,SM-20950,Central,Suzanne McNair,Nebraska,Omaha,Office Supplies,Paper,11628,5697.72,0,11628,5697.72,5930.28
CA-2015-165414,December,2015,LS-17245,South,Lynn Smith,North Carolina,Jacksonville,Technology,Phones,4797.6,479.76,0,4797.6,479.76,4317.84
CA-2016-140417,September,2016,KE-16420,West,Katrina Edelman,Oregon,Tigard,Office Supplies,Paper,6004.8,2251.8,0,6004.8,2251.8,3753
CA-2016-140417,September,2016,KE-16420,West,Katrina Edelman,Oregon,Tigard,Office Supplies,Binders,502.2,-351.54,0,502.2,-351.54,853.74
US-2017-151316,June,2017,MC-17635,Central,Matthew Clasen,Illinois,Decatur,Office Supplies,Binders,18299.4,-32023.95,0,18299.4,-32023.95,50323.35
US-2017-151316,June,2017,MC-17635,Central,Matthew Clasen,Illinois,Decatur,Office Supplies,Paper,1027.2,321,0,1027.2,321,706.2
CA-2017-163692,September,2017,Dp-13240,West,Dean percer,Arizona,Phoenix,Office Supplies,Binders,785.7,-602.37,0,785.7,-602.37,1388.07
CA-2016-111913,August,2016,LC-16930,West,Linda Cazamias,California,Sacramento,Technology,Phones,30238.4,3023.84,0,30238.4,3023.84,27214.56
CA-2016-111913,August,2016,LC-16930,West,Linda Cazamias,California,Sacramento,Office Supplies,Binders,2095.2,707.13,0,2095.2,707.13,1388.07
CA-2016-111913,August,2016,LC-16930,West,Linda Cazamias,California,Sacramento,Office Supplies,Binders,1178.4,397.71,0,1178.4,397.71,780.69
US-2014-156559,August,2014,LH-16900,South,Lena Hernandez,Arkansas,Jonesboro,Furniture,Bookcases,63882,17248.14,0,63882,17248.14,46633.86
CA-2016-161473,April,2016,TB-21175,East,Thomas Boland,New York,New York City,Office Supplies,Labels,2070,993.6,0,2070,993.6,1076.4
CA-2016-161473,April,2016,TB-21175,East,Thomas Boland,New York,New York City,Office Supplies,Supplies,1095,328.5,0,1095,328.5,766.5
CA-2016-161473,April,2016,TB-21175,East,Thomas Boland,New York,New York City,Office Supplies,Binders,1435.2,466.44,0,1435.2,466.44,968.76
CA-2017-166576,May,2017,JM-15865,East,John Murray,Ohio,Akron,Office Supplies,Storage,22102.4,-5525.6,0,22102.4,-5525.6,27628
CA-2015-102491,August,2015,KW-16435,South,Katrina Willman,Kentucky,Florence,Technology,Machines,308000,141680,0,308000,141680,166320
CA-2015-102491,August,2015,KW-16435,South,Katrina Willman,Kentucky,Florence,Technology,Accessories,7996,1839.08,0,7996,1839.08,6156.92
CA-2015-102491,August,2015,KW-16435,South,Katrina Willman,Kentucky,Florence,Technology,Phones,58797,17051.13,0,58797,17051.13,41745.87
CA-2014-116904,September,2014,SC-20095,Central,Sanjit Chand,Minnesota,Minneapolis,Office Supplies,Paper,3240,1555.2,0,3240,1555.2,1684.8
CA-2014-116904,September,2014,SC-20095,Central,Sanjit Chand,Minnesota,Minneapolis,Office Supplies,Storage,40490,1619.6,0,40490,1619.6,38870.4
CA-2014-116904,September,2014,SC-20095,Central,Sanjit Chand,Minnesota,Minneapolis,Office Supplies,Binders,944995,463047.55,0,944995,463047.55,481947.45
CA-2014-116904,September,2014,SC-20095,Central,Sanjit Chand,Minnesota,Minneapolis,Office Supplies,Binders,1294,647,0,1294,647,647
US-2017-102288,June,2017,ZC-21910,Central,Zuschuss Carroll,Texas,Houston,Office Supplies,Appliances,226.4,-520.72,0,226.4,-520.72,747.12
US-2017-102288,June,2017,ZC-21910,Central,Zuschuss Carroll,Texas,Houston,Office Supplies,Appliances,44.4,-111,0,44.4,-111,155.4
US-2017-102288,June,2017,ZC-21910,Central,Zuschuss Carroll,Texas,Houston,Office Supplies,Paper,14617.6,4750.72,0,14617.6,4750.72,9866.88
CA-2017-137456,December,2017,RB-19465,Central,Rick Bensley,Nebraska,Fremont,Furniture,Furnishings,1592,700.48,0,1592,700.48,891.52
US-2017-155999,August,2017,JK-15370,West,Jay Kimmel,California,San Diego,Technology,Phones,15996,1799.55,15996,0,0,0
US-2017-155999,August,2017,JK-15370,West,Jay Kimmel,California,San Diego,Office Supplies,Binders,1376,464.4,1376,0,0,0
US-2016-148334,August,2016,DD-13570,Central,Dorothy Dickinson,Texas,Houston,Office Supplies,Binders,431.2,-689.92,0,431.2,-689.92,1121.12
CA-2015-105599,September,2015,MC-17275,East,Marc Crier,New York,New York City,Office Supplies,Storage,1396,27.92,0,1396,27.92,1368.08
CA-2015-105599,September,2015,MC-17275,East,Marc Crier,New York,New York City,Furniture,Tables,2741.4,-1416.39,0,2741.4,-1416.39,4157.79
CA-2015-153717,December,2015,DL-13495,Central,Dionis Lloyd,Michigan,Detroit,Technology,Phones,7398,1997.46,0,7398,1997.46,5400.54
CA-2015-153717,December,2015,DL-13495,Central,Dionis Lloyd,Michigan,Detroit,Furniture,Bookcases,16098,2092.74,0,16098,2092.74,14005.26
CA-2015-153717,December,2015,DL-13495,Central,Dionis Lloyd,Michigan,Detroit,Office Supplies,Paper,1734,849.66,0,1734,849.66,884.34
CA-2015-153717,December,2015,DL-13495,Central,Dionis Lloyd,Michigan,Detroit,Office Supplies,Art,328,95.12,0,328,95.12,232.88
CA-2015-116687,May,2015,NC-18625,Central,Noah Childs,Texas,Houston,Office Supplies,Labels,885.6,298.89,0,885.6,298.89,586.71
CA-2015-116687,May,2015,NC-18625,Central,Noah Childs,Texas,Houston,Technology,Phones,15837.6,1385.79,0,15837.6,1385.79,14451.81
CA-2016-163573,November,2016,AC-10450,West,Amy Cox,Washington,Seattle,Office Supplies,Binders,121996,38123.75,0,121996,38123.75,83872.25
CA-2015-153416,November,2015,TS-21340,West,Toby Swindell,California,Los Angeles,Office Supplies,Binders,316.8,99,0,316.8,99,217.8
CA-2015-153416,November,2015,TS-21340,West,Toby Swindell,California,Los Angeles,Office Supplies,Paper,1944,933.12,0,1944,933.12,1010.88
CA-2015-153416,November,2015,TS-21340,West,Toby Swindell,California,Los Angeles,Office Supplies,Storage,45486,5458.32,0,45486,5458.32,40027.68
